,상권코드,서비스업종코드명,점포수,유사업종점포수,개업점포수,폐업점포수,집객시설수,관공서수,은행수,버스정거장수,지하철수,약국수,총직장인구수,총상주인구수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,분기당매출금액,시군구명
4317,2110665,분식전문점,4.0,4.0,0.0,0.0,15.0,1.0,0.0,9.0,0.0,1.0,469.0,4618.5,1605691.5,773008.5,846745.5,204184.5,308927.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,8010000.0,강서구
4319,2110665,양식음식점,2.0,2.0,0.0,0.0,15.0,1.0,0.0,9.0,0.0,1.0,469.0,4618.5,1605691.5,773008.5,846745.5,204184.5,308927.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,27356250.0,강서구
4338,2110940,분식전문점,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1043.0,1212.0,422338.0,213789.0,208548.0,65700.0,63748.0,87450,80861.0,58114.0,66466.0,78007,92547,67079.0,64064.0,75462.0,45178.0,60478,66059.0,64015.0,65513.0,64039.0,52931,49302,22670000.0,서초구
4340,2110940,커피-음료,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1043.0,1212.0,422338.0,213789.0,208548.0,65700.0,63748.0,87450,80861.0,58114.0,66466.0,78007,92547,67079.0,64064.0,75462.0,45178.0,60478,66059.0,64015.0,65513.0,64039.0,52931,49302,4050000.0,서초구
4348,2110989,양식음식점,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,444.0,1588.0,632915.0,319114.0,313800.0,112194.0,98413.0,130291,131580.0,87501.0,72935.0,119638,123385,103839.0,102170.0,118832.0,65052.0,94197,99458.0,98975.0,98619.0,96566.0,75055,70044,21920000.0,강남구
4353,2130325,제과점,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,89.0,1895.0,235226.0,103286.0,131940.0,42483.0,24487.0,31586,37835.0,34976.0,63858.0,46849,44457,31730.0,33199.0,48589.0,30402.0,33171,33181.0,33559.0,32384.0,34548.0,33996,34387,10080000.0,강동구
4372,2130198,한식음식점,16.5,19.5,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,203.0,675.0,262986.0,118045.0,144942.0,53038.0,31400.0,40856,40594.0,38872.0,58224.0,53469,56829,37244.0,38264.0,47037.0,30144.0,37803,39709.0,39047.0,38867.0,39035.0,35392,33132,10220000.0,마포구
4373,2130198,커피-음료,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,203.0,675.0,262986.0,118045.0,144942.0,53038.0,31400.0,40856,40594.0,38872.0,58224.0,53469,56829,37244.0,38264.0,47037.0,30144.0,37803,39709.0,39047.0,38867.0,39035.0,35392,33132,7100000.0,마포구
4374,2130198,호프-간이주점,8.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,203.0,675.0,262986.0,118045.0,144942.0,53038.0,31400.0,40856,40594.0,38872.0,58224.0,53469,56829,37244.0,38264.0,47037.0,30144.0,37803,39709.0,39047.0,38867.0,39035.0,35392,33132,2740000.0,마포구
4376,2130198,치킨전문점,1.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,203.0,675.0,262986.0,118045.0,144942.0,53038.0,31400.0,40856,40594.0,38872.0,58224.0,53469,56829,37244.0,38264.0,47037.0,30144.0,37803,39709.0,39047.0,38867.0,39035.0,35392,33132,14840000.0,마포구
4385,2110611,호프-간이주점,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,316.0,4618.5,1450005.0,687566.0,762439.0,204184.5,203182.0,236359,232573.0,215088.0,313294.125,383523,300283,152256.0,157764.0,243155.0,196905.75,209897,205538.0,206229.0,203954.0,203074.0,206876,214056,16720000.0,양천구
4386,2110611,커피-음료,2.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,316.0,4618.5,1450005.0,687566.0,762439.0,204184.5,203182.0,236359,232573.0,215088.0,313294.125,383523,300283,152256.0,157764.0,243155.0,196905.75,209897,205538.0,206229.0,203954.0,203074.0,206876,214056,1000000.0,양천구
4389,2110596,분식전문점,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,417.0,3717.0,591185.0,276315.0,314870.0,112193.0,63207.0,94558,87302.0,96377.0,137545.0,158478,124484,67585.0,64985.0,93573.0,82081.0,84455,83074.0,83406.0,83313.0,82564.0,84996,89378,18080000.0,양천구
4390,2110596,커피-음료,5.0,9.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,417.0,3717.0,591185.0,276315.0,314870.0,112193.0,63207.0,94558,87302.0,96377.0,137545.0,158478,124484,67585.0,64985.0,93573.0,82081.0,84455,83074.0,83406.0,83313.0,82564.0,84996,89378,1770000.0,양천구
4391,2110596,한식음식점,4.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,417.0,3717.0,591185.0,276315.0,314870.0,112193.0,63207.0,94558,87302.0,96377.0,137545.0,158478,124484,67585.0,64985.0,93573.0,82081.0,84455,83074.0,83406.0,83313.0,82564.0,84996,89378,2220000.0,양천구
4403,2120003,양식음식점,16.5,19.5,1.0,1.0,116.0,6.0,2.0,13.0,2.0,12.0,3061.5,3046.0,1140984.0,558434.0,582550.0,77530.0,184276.0,262245,256289.0,182046.0,178598.0,119043,246583,203338.5,205087.5,221229.0,82406.0,167364,186426.0,188286.0,188954.0,184142.0,121321,104490,27356250.0,종로구
4404,2120003,커피-음료,16.5,19.5,1.0,1.0,116.0,6.0,2.0,13.0,2.0,12.0,3061.5,3046.0,1140984.0,558434.0,582550.0,77530.0,184276.0,262245,256289.0,182046.0,178598.0,119043,246583,203338.5,205087.5,221229.0,82406.0,167364,186426.0,188286.0,188954.0,184142.0,121321,104490,22730000.0,종로구
4407,2120003,일식음식점,16.5,19.5,1.0,1.0,116.0,6.0,2.0,13.0,2.0,12.0,3061.5,3046.0,1140984.0,558434.0,582550.0,77530.0,184276.0,262245,256289.0,182046.0,178598.0,119043,246583,203338.5,205087.5,221229.0,82406.0,167364,186426.0,188286.0,188954.0,184142.0,121321,104490,27356250.0,종로구
4408,2120003,제과점,16.5,19.5,1.0,0.0,116.0,6.0,2.0,13.0,2.0,12.0,3061.5,3046.0,1140984.0,558434.0,582550.0,77530.0,184276.0,262245,256289.0,182046.0,178598.0,119043,246583,203338.5,205087.5,221229.0,82406.0,167364,186426.0,188286.0,188954.0,184142.0,121321,104490,14220000.0,종로구
4409,2120003,패스트푸드점,15.0,19.0,0.0,0.0,116.0,6.0,2.0,13.0,2.0,12.0,3061.5,3046.0,1140984.0,558434.0,582550.0,77530.0,184276.0,262245,256289.0,182046.0,178598.0,119043,246583,203338.5,205087.5,221229.0,82406.0,167364,186426.0,188286.0,188954.0,184142.0,121321,104490,27356250.0,종로구
4410,2120003,중식음식점,16.5,19.5,0.0,1.0,116.0,6.0,2.0,13.0,2.0,12.0,3061.5,3046.0,1140984.0,558434.0,582550.0,77530.0,184276.0,262245,256289.0,182046.0,178598.0,119043,246583,203338.5,205087.5,221229.0,82406.0,167364,186426.0,188286.0,188954.0,184142.0,121321,104490,27356250.0,종로구
4413,2111016,커피-음료,7.0,7.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,3061.5,3366.0,494193.0,205865.0,288328.0,124201.0,53633.0,75707,70936.0,67759.0,101956.0,120926,114616,70206.0,60918.0,70861.0,56664.0,72663,75028.0,72866.0,73020.0,73064.0,63122,64429,3720000.0,송파구
4416,2111016,중식음식점,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,3061.5,3366.0,494193.0,205865.0,288328.0,124201.0,53633.0,75707,70936.0,67759.0,101956.0,120926,114616,70206.0,60918.0,70861.0,56664.0,72663,75028.0,72866.0,73020.0,73064.0,63122,64429,17730000.0,송파구
4425,2120220,한식음식점,16.5,19.5,0.0,0.0,72.0,1.0,2.0,7.0,0.0,8.0,3061.5,831.0,492362.0,230329.0,262032.0,187687.0,39990.0,38216,90955.0,61874.0,73639.0,61563,84188,74760.0,91909.0,125842.0,54099.0,68579,69419.0,66694.0,69560.0,70612.0,77582,69916,25630000.0,강남구
4433,2120220,육류판매,8.0,8.0,0.0,0.0,72.0,1.0,2.0,7.0,0.0,8.0,3061.5,831.0,492362.0,230329.0,262032.0,187687.0,39990.0,38216,90955.0,61874.0,73639.0,61563,84188,74760.0,91909.0,125842.0,54099.0,68579,69419.0,66694.0,69560.0,70612.0,77582,69916,13270000.0,강남구
4434,2110727,육류판매,3.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,659.0,1229.0,303626.0,159380.0,144246.0,27664.0,65536.0,79564,45212.0,40750.0,44900.0,83629,67135,34289.0,33833.0,46816.0,37923.0,44173,43920.0,44316.0,43604.0,43396.0,41833,42385,15600000.0,금천구
4436,2110727,한식음식점,4.0,6.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,659.0,1229.0,303626.0,159380.0,144246.0,27664.0,65536.0,79564,45212.0,40750.0,44900.0,83629,67135,34289.0,33833.0,46816.0,37923.0,44173,43920.0,44316.0,43604.0,43396.0,41833,42385,15330000.0,금천구
4438,2110727,분식전문점,5.0,6.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,659.0,1229.0,303626.0,159380.0,144246.0,27664.0,65536.0,79564,45212.0,40750.0,44900.0,83629,67135,34289.0,33833.0,46816.0,37923.0,44173,43920.0,44316.0,43604.0,43396.0,41833,42385,1280000.0,금천구
4441,2110916,일식음식점,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1152.0,3971.0,734168.0,331198.0,402970.0,135306.0,97432.0,135433,131248.0,99212.0,135540.0,173986,150343,94737.0,96514.0,128169.0,90421.0,107846,109066.0,108438.0,108422.0,106779.0,96821,96798,27356250.0,서초구
4442,2110916,커피-음료,4.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1152.0,3971.0,734168.0,331198.0,402970.0,135306.0,97432.0,135433,131248.0,99212.0,135540.0,173986,150343,94737.0,96514.0,128169.0,90421.0,107846,109066.0,108438.0,108422.0,106779.0,96821,96798,3580000.0,서초구
4443,2110028,중식음식점,1.0,1.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,1.0,704.0,3953.0,1605691.5,773008.5,846745.5,191200.0,317761.5,289043,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,9840000.0,종로구
4445,2110028,제과점,2.0,2.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,1.0,704.0,3953.0,1605691.5,773008.5,846745.5,191200.0,317761.5,289043,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,5510000.0,종로구
4447,2110028,육류판매,2.0,2.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,1.0,704.0,3953.0,1605691.5,773008.5,846745.5,191200.0,317761.5,289043,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,24350000.0,종로구
4451,2110143,한식음식점,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.0,126.0,234285.0,110206.0,124079.0,46381.0,31347.0,34895,38654.0,37746.0,45261.0,63022,46201,27251.0,29381.0,39625.0,28804.0,32807,32410.0,32585.0,32550.0,32639.0,35124,36169,27356250.0,광진구
4455,2110109,치킨전문점,0.0,5.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,92.0,451.0,317078.0,142208.0,174871.0,62905.0,27347.0,52550,65290.0,46026.0,62961.0,71467,62361,39456.0,43936.0,62289.0,37569.0,44151,43117.0,43543.0,43108.0,43876.0,49566,49717,10910000.0,성동구
4457,2110109,분식전문점,3.0,4.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,92.0,451.0,317078.0,142208.0,174871.0,62905.0,27347.0,52550,65290.0,46026.0,62961.0,71467,62361,39456.0,43936.0,62289.0,37569.0,44151,43117.0,43543.0,43108.0,43876.0,49566,49717,5580000.0,성동구
4458,2111004,치킨전문점,5.0,10.0,0.0,0.0,36.0,2.0,1.0,4.0,1.0,7.0,2036.0,4618.5,1605691.5,773008.5,846745.5,204184.5,315042.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,5460000.0,송파구
4459,2111004,중식음식점,4.0,4.0,0.0,1.0,36.0,2.0,1.0,4.0,1.0,7.0,2036.0,4618.5,1605691.5,773008.5,846745.5,204184.5,315042.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,19030000.0,송파구
4460,2111004,제과점,6.0,9.0,1.0,1.0,36.0,2.0,1.0,4.0,1.0,7.0,2036.0,4618.5,1605691.5,773008.5,846745.5,204184.5,315042.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,27356250.0,송파구
4464,2111004,패스트푸드점,4.0,9.0,0.0,0.0,36.0,2.0,1.0,4.0,1.0,7.0,2036.0,4618.5,1605691.5,773008.5,846745.5,204184.5,315042.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,5480000.0,송파구
4465,2111004,일식음식점,9.0,10.0,0.0,1.0,36.0,2.0,1.0,4.0,1.0,7.0,2036.0,4618.5,1605691.5,773008.5,846745.5,204184.5,315042.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,6440000.0,송파구
4466,2111004,분식전문점,14.0,15.0,0.0,0.0,36.0,2.0,1.0,4.0,1.0,7.0,2036.0,4618.5,1605691.5,773008.5,846745.5,204184.5,315042.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,7050000.0,송파구
