,상권코드,시군구명,서비스업종명,월예상매출,점수
1112,2120185,강남구,제과점,915.0,55.07
1113,2120051,성동구,한식음식점,1550.0,71.56
1114,2120051,성동구,제과점,1342.0,66.16
1115,2120051,성동구,중식음식점,1291.0,64.83
1116,2120051,성동구,호프-간이주점,1413.0,68.0
1117,2120051,성동구,커피-음료,1489.0,69.97
1118,2110416,노원구,분식전문점,887.0,54.34
1119,2110416,노원구,호프-간이주점,937.0,55.64
1120,2110416,노원구,치킨전문점,705.0,49.61
1121,2110416,노원구,제과점,851.0,53.41
1122,2120040,용산구,치킨전문점,1025.0,57.92
1123,2120040,용산구,양식음식점,1258.0,63.97
1124,2110009,종로구,양식음식점,830.0,52.86
1125,2110009,종로구,커피-음료,733.0,50.34
1126,2110586,마포구,커피-음료,2035.0,84.15
1127,2110586,마포구,일식음식점,2010.0,83.5
1128,2110586,마포구,호프-간이주점,2026.0,83.92
1129,2110586,마포구,중식음식점,1845.0,79.22
1130,2110586,마포구,분식전문점,2056.0,84.7
1131,2120124,구로구,제과점,669.0,48.68
1132,2120124,구로구,패스트푸드점,564.0,45.95
1133,2110287,성북구,중식음식점,610.0,47.15
1134,2110287,성북구,패스트푸드점,448.0,42.94
1135,2110287,성북구,분식전문점,610.0,47.15
1136,2110552,마포구,치킨전문점,1659.0,74.39
1137,2110552,마포구,한식음식점,1865.0,79.74
1138,1001493,중구,제과점,988.0,56.96
1139,1001493,중구,육류판매,1301.0,65.09
1140,1001493,중구,중식음식점,1382.0,67.19
1141,1001493,중구,패스트푸드점,1043.0,58.39
1142,1001493,중구,분식전문점,1382.0,67.19
1143,1001493,중구,한식음식점,1514.0,70.62
1144,2111011,송파구,치킨전문점,78.0,33.33
1145,2111011,송파구,한식음식점,509.0,44.53
1146,2110551,마포구,커피-음료,1528.0,70.99
1147,2110551,마포구,분식전문점,1504.0,70.36
1148,2110551,마포구,치킨전문점,1367.0,66.8
1149,2111020,송파구,제과점,839.0,53.09
1150,2120153,동작구,제과점,1175.0,61.82
1151,2120153,동작구,커피-음료,1545.0,71.43
1152,2120153,동작구,분식전문점,1670.0,74.67
1153,2120153,동작구,중식음식점,1558.0,71.76
1154,2120153,동작구,양식음식점,1364.0,66.73
1155,2120153,동작구,치킨전문점,1527.0,70.96
1156,2120153,동작구,호프-간이주점,1558.0,71.76
1157,2120153,동작구,한식음식점,1641.0,73.92
1158,2120153,동작구,육류판매,1670.0,74.67
1159,2120125,구로구,양식음식점,1041.0,58.34
1160,2120125,구로구,호프-간이주점,1041.0,58.34
1161,2120125,구로구,분식전문점,1211.0,62.75
1162,2120125,구로구,한식음식점,963.0,56.31
1163,2120125,구로구,패스트푸드점,693.0,49.3
1164,2120125,구로구,중식음식점,926.0,55.35
1165,2120125,구로구,제과점,763.0,51.12
1166,2120125,구로구,치킨전문점,1021.0,57.82
1167,2110722,구로구,커피-음료,825.0,52.73
1168,2110722,구로구,일식음식점,956.0,56.13
1169,2120162,서초구,패스트푸드점,758.0,50.99
1170,2120162,서초구,한식음식점,1023.0,57.87
1171,2120162,서초구,일식음식점,1252.0,63.82
1172,2120162,서초구,커피-음료,918.0,55.15
1173,2120098,마포구,커피-음료,1361.0,66.65
1174,2120098,마포구,호프-간이주점,1503.0,70.34
1175,2120098,마포구,양식음식점,1509.0,70.49
1176,2110687,구로구,한식음식점,390.0,41.44
1177,2110905,서초구,육류판매,791.0,51.85
1178,2110905,서초구,커피-음료,748.0,50.73
1179,2130001,종로구,일식음식점,953.0,56.05
1180,2110163,광진구,중식음식점,880.0,54.16
1181,2110163,광진구,일식음식점,1080.0,59.35
1182,2110550,마포구,커피-음료,1944.0,81.79
1183,2110550,마포구,치킨전문점,1797.0,77.97
1184,2130169,은평구,육류판매,999.0,57.25
1185,2110836,동작구,커피-음료,1472.0,69.53
1186,2110836,동작구,중식음식점,1659.0,74.39
1187,2110836,동작구,호프-간이주점,1523.0,70.86
1188,2110836,동작구,패스트푸드점,1272.0,64.34
1189,2110701,구로구,치킨전문점,777.0,51.48
1190,2110701,구로구,커피-음료,1117.0,60.31
1191,2110701,구로구,호프-간이주점,1188.0,62.16
1192,2110762,영등포구,일식음식점,1632.0,73.69
1193,2110762,영등포구,패스트푸드점,1065.0,58.96
1194,2110762,영등포구,한식음식점,1624.0,73.48
1195,2110762,영등포구,제과점,1215.0,62.86
1196,2110762,영등포구,중식음식점,1490.0,70.0
1197,2110762,영등포구,호프-간이주점,1490.0,70.0
1198,2110762,영등포구,육류판매,1490.0,70.0
1199,2111046,송파구,제과점,1350.0,66.36
1200,2111046,송파구,커피-음료,1663.0,74.49
1201,2111046,송파구,패스트푸드점,1202.0,62.52
1202,2111046,송파구,호프-간이주점,1626.0,73.53
1203,2110196,동대문구,한식음식점,902.0,54.73
1204,2110196,동대문구,호프-간이주점,797.0,52.0
1205,2110966,강남구,커피-음료,1655.0,74.28
1206,2110966,강남구,치킨전문점,1247.0,63.69
1207,2110354,강북구,일식음식점,852.0,53.43
1208,2110354,강북구,커피-음료,472.0,43.56
1209,2110790,영등포구,분식전문점,1082.0,59.4
1210,2110742,금천구,호프-간이주점,714.0,49.85
1211,2110742,금천구,분식전문점,849.0,53.35
1212,2110742,금천구,패스트푸드점,416.0,42.11
1213,2110598,양천구,육류판매,1088.0,59.56
1214,2110598,양천구,호프-간이주점,1088.0,59.56
1215,2130070,성동구,중식음식점,977.0,56.68
1216,2130070,성동구,분식전문점,977.0,56.68
1217,2130070,성동구,치킨전문점,778.0,51.51
1218,2130070,성동구,패스트푸드점,838.0,53.07
1219,2130081,광진구,치킨전문점,777.0,51.48
1220,2130081,광진구,제과점,1084.0,59.46
1221,2110741,금천구,패스트푸드점,715.0,49.87
1222,2110741,금천구,육류판매,1009.0,57.51
1223,2110741,금천구,호프-간이주점,1009.0,57.51
1224,2110741,금천구,제과점,733.0,50.34
1225,2130205,양천구,커피-음료,215.0,36.89
1226,2120106,마포구,분식전문점,1861.0,79.63
1227,2120106,마포구,호프-간이주점,2072.0,85.11
1228,2120106,마포구,한식음식점,2143.0,86.95
1229,2120106,마포구,제과점,1983.0,82.8
1230,2130279,관악구,호프-간이주점,1033.0,58.13
1231,2130279,관악구,한식음식점,899.0,54.65
1232,2130279,관악구,분식전문점,899.0,54.65
1233,2120183,서초구,중식음식점,732.0,50.32
1234,2120183,서초구,양식음식점,685.0,49.1
1235,2120183,서초구,호프-간이주점,732.0,50.32
1236,2120183,서초구,커피-음료,689.0,49.2
1237,2120183,서초구,패스트푸드점,675.0,48.84
1238,2120167,서초구,패스트푸드점,847.0,53.3
1239,2120167,서초구,분식전문점,936.0,55.61
1240,2120167,서초구,한식음식점,967.0,56.42
1241,2120167,서초구,커피-음료,861.0,53.67
1242,2110066,용산구,커피-음료,1217.0,62.91
1243,2120148,영등포구,일식음식점,1288.0,64.75
1244,2120148,영등포구,패스트푸드점,764.0,51.15
1245,2120148,영등포구,호프-간이주점,926.0,55.35
1246,2120148,영등포구,제과점,627.0,47.59
1247,2120148,영등포구,분식전문점,1057.0,58.76
1248,2120148,영등포구,양식음식점,1096.0,59.77
1249,2120148,영등포구,치킨전문점,841.0,53.15
1250,2120148,영등포구,커피-음료,1002.0,57.33
1251,2110419,노원구,양식음식점,1162.0,61.48
1252,2110419,노원구,일식음식점,1296.0,64.96
1253,2110419,노원구,중식음식점,1162.0,61.48
1254,2111076,강동구,호프-간이주점,925.0,55.33
1255,2111076,강동구,양식음식점,1095.0,59.74
1256,2110350,강북구,중식음식점,1098.0,59.82
1257,2120200,강남구,제과점,841.0,53.15
1258,2120200,강남구,양식음식점,1354.0,66.47
1259,2120200,강남구,한식음식점,1270.0,64.29
1260,2130233,금천구,분식전문점,722.0,50.06
1261,2130233,금천구,호프-간이주점,722.0,50.06
1262,2110755,금천구,양식음식점,669.0,48.68
1263,2130171,은평구,호프-간이주점,645.0,48.06
1264,2130171,은평구,한식음식점,681.0,48.99
1265,2130171,은평구,커피-음료,594.0,46.73
1266,2130171,은평구,중식음식점,485.0,43.9
1267,2130171,은평구,치킨전문점,586.0,46.52
1268,2130171,은평구,분식전문점,533.0,45.15
1269,2110340,강북구,제과점,668.0,48.65
1270,2110340,강북구,커피-음료,680.0,48.97
1271,2110340,강북구,육류판매,717.0,49.93
1272,2110060,용산구,한식음식점,1183.0,62.03
1273,2110060,용산구,치킨전문점,1098.0,59.82
1274,2110432,노원구,호프-간이주점,591.0,46.65
1275,2110432,노원구,중식음식점,591.0,46.65
1276,2120088,은평구,패스트푸드점,462.0,43.3
1277,2120088,은평구,치킨전문점,398.0,41.64
1278,2120088,은평구,분식전문점,585.0,46.5
1279,2120088,은평구,커피-음료,600.0,46.89
1280,2110121,성동구,한식음식점,592.0,46.68
1281,2110121,성동구,양식음식점,654.0,48.29
1282,2120039,중구,중식음식점,1382.0,67.19
1283,2120039,중구,커피-음료,1387.0,67.32
1284,2120039,중구,패스트푸드점,1043.0,58.39
1285,2120039,중구,일식음식점,1516.0,70.67
1286,2120122,강서구,한식음식점,1543.0,71.37
1287,2120122,강서구,커피-음료,1465.0,69.35
1288,2120122,강서구,제과점,1097.0,59.79
1289,2120122,강서구,양식음식점,1572.0,72.13
1290,2120122,강서구,육류판매,1379.0,67.12
1291,2120176,서초구,커피-음료,1688.0,75.14
1292,2120176,서초구,패스트푸드점,1562.0,71.87
1293,2110045,중구,한식음식점,1064.0,58.94
1294,2120180,서초구,커피-음료,-63.0,29.67
1295,2120180,서초구,양식음식점,237.0,37.46
1296,2120180,서초구,분식전문점,119.0,34.4
1297,2120180,서초구,제과점,148.0,35.15
1298,2120036,중구,제과점,295.0,38.97
1299,2120036,중구,호프-간이주점,406.0,41.85
1300,2120036,중구,양식음식점,406.0,41.85
1301,2120036,중구,분식전문점,406.0,41.85
1302,2120036,중구,일식음식점,657.0,48.37
1303,2120036,중구,치킨전문점,397.0,41.62
1304,2120047,용산구,육류판매,1030.0,58.05
1305,2120047,용산구,제과점,790.0,51.82
1306,2120047,용산구,일식음식점,1297.0,64.99
1307,2120047,용산구,한식음식점,988.0,56.96
1308,2120047,용산구,분식전문점,1085.0,59.48
1309,2120047,용산구,호프-간이주점,1030.0,58.05
1310,2120047,용산구,중식음식점,1030.0,58.05
1311,2110061,용산구,한식음식점,1332.0,65.9
1312,2110061,용산구,분식전문점,1047.0,58.5
1313,2110484,은평구,치킨전문점,1238.0,63.46
1314,2110484,은평구,한식음식점,1727.0,76.15
1315,2110677,강서구,한식음식점,740.0,50.52
1316,2110677,강서구,육류판매,627.0,47.59
1317,2110685,구로구,한식음식점,733.0,50.34
1318,2110746,금천구,분식전문점,662.0,48.5
1319,2110746,금천구,패스트푸드점,513.0,44.63
1320,2110135,성동구,커피-음료,745.0,50.65
1321,2110041,중구,양식음식점,661.0,48.47
1322,2110129,성동구,양식음식점,710.0,49.74
1323,2130321,강동구,커피-음료,636.0,47.82
1324,2110754,금천구,한식음식점,1711.0,75.74
1325,2110754,금천구,패스트푸드점,1130.0,60.65
1326,2120226,송파구,패스트푸드점,826.0,52.76
1327,2120226,송파구,치킨전문점,868.0,53.85
1328,2120226,송파구,한식음식점,1140.0,60.91
1329,2120226,송파구,호프-간이주점,1171.0,61.72
1330,2120226,송파구,양식음식점,1171.0,61.72
1331,2120226,송파구,분식전문점,1040.0,58.31
1332,1001495,송파구,분식전문점,1631.0,73.66
1333,1001495,송파구,패스트푸드점,1179.0,61.92
1334,1001495,송파구,중식음식점,1631.0,73.66
1335,1001495,송파구,한식음식점,1749.0,76.72
1336,1001495,송파구,치킨전문점,1425.0,68.31
1337,1001495,송파구,호프-간이주점,1631.0,73.66
1338,1001495,송파구,커피-음료,1646.0,74.05
1339,2111006,송파구,분식전문점,1482.0,69.79
1340,2111006,송파구,중식음식점,1531.0,71.06
1341,2120241,송파구,커피-음료,1139.0,60.88
1342,2120241,송파구,일식음식점,1334.0,65.95
1343,2120241,송파구,호프-간이주점,1184.0,62.05
1344,2120241,송파구,중식음식점,1184.0,62.05
1345,2120241,송파구,한식음식점,1222.0,63.04
1346,2120241,송파구,치킨전문점,1015.0,57.66
1347,2120241,송파구,제과점,1067.0,59.01
1348,2130315,송파구,패스트푸드점,953.0,56.05
1349,2130315,송파구,중식음식점,1398.0,67.61
1350,2130315,송파구,한식음식점,1431.0,68.47
1351,2130315,송파구,커피-음료,1552.0,71.61
1352,2130315,송파구,치킨전문점,1171.0,61.72
1353,2130299,서초구,커피-음료,313.0,39.44
1354,2130299,서초구,분식전문점,349.0,40.37
1355,2130299,서초구,제과점,441.0,42.76
1356,2110248,중랑구,제과점,733.0,50.34
1357,2110248,중랑구,호프-간이주점,806.0,52.24
1358,2120083,노원구,제과점,504.0,44.4
1359,2120083,노원구,한식음식점,610.0,47.15
1360,2120083,노원구,호프-간이주점,612.0,47.2
1361,2120083,노원구,패스트푸드점,444.0,42.84
1362,2120142,영등포구,커피-음료,1500.0,70.26
1363,2120142,영등포구,분식전문점,1167.0,61.61
1364,2120142,영등포구,한식음식점,1443.0,68.78
1365,2120142,영등포구,중식음식점,1361.0,66.65
1366,2120086,노원구,치킨전문점,360.0,40.66
1367,2120086,노원구,호프-간이주점,631.0,47.69
1368,2110657,강서구,일식음식점,1021.0,57.82
1369,2110657,강서구,제과점,610.0,47.15
1370,2110657,강서구,중식음식점,903.0,54.76
1371,2110657,강서구,치킨전문점,687.0,49.15
1372,2110657,강서구,분식전문점,903.0,54.76
1373,2110657,강서구,호프-간이주점,903.0,54.76
1374,2110657,강서구,한식음식점,753.0,50.86
1375,2110657,강서구,커피-음료,823.0,52.68
1376,2130236,금천구,분식전문점,993.0,57.09
1377,2130236,금천구,커피-음료,877.0,54.08
1378,2130236,금천구,제과점,657.0,48.37
1379,2110316,성북구,육류판매,1310.0,65.32
1380,2110316,성북구,중식음식점,1310.0,65.32
1381,2110316,성북구,한식음식점,1505.0,70.39
1382,2110316,성북구,치킨전문점,1112.0,60.18
1383,2110316,성북구,제과점,1066.0,58.99
1384,2130015,종로구,한식음식점,1143.0,60.99
1385,2130015,종로구,호프-간이주점,1434.0,68.54
1386,2130015,종로구,육류판매,1115.0,60.26
1387,2130015,종로구,제과점,1073.0,59.17
1388,2130015,종로구,분식전문점,1115.0,60.26
1389,2110662,강서구,분식전문점,1603.0,72.93
1390,2110662,강서구,치킨전문점,1186.0,62.1
1391,2110662,강서구,호프-간이주점,1409.0,67.9
1392,2120008,종로구,양식음식점,616.0,47.3
1393,2120008,종로구,한식음식점,516.0,44.71
1394,2120008,종로구,중식음식점,616.0,47.3
1395,2120008,종로구,분식전문점,782.0,51.61
1396,2120008,종로구,일식음식점,756.0,50.94
1397,2120205,강남구,일식음식점,1024.0,57.9
1398,2120205,강남구,치킨전문점,706.0,49.64
1399,2120205,강남구,양식음식점,1079.0,59.33
1400,2120205,강남구,중식음식점,909.0,54.91
1401,2120157,관악구,중식음식점,1403.0,67.74
1402,2120157,관악구,한식음식점,1461.0,69.25
1403,2120157,관악구,육류판매,1266.0,64.18
1404,2120157,관악구,치킨전문점,1071.0,59.12
1405,2120157,관악구,제과점,1178.0,61.9
1406,2120120,강서구,패스트푸드점,1182.0,62.0
1407,2120120,강서구,제과점,1072.0,59.14
1408,2120120,강서구,커피-음료,1270.0,64.29
1409,2120120,강서구,치킨전문점,1139.0,60.88
1410,2120116,강서구,호프-간이주점,698.0,49.43
1411,2120116,강서구,중식음식점,548.0,45.54
1412,2120116,강서구,커피-음료,452.0,43.05
1413,2110866,관악구,커피-음료,1436.0,68.6
1414,2110866,관악구,양식음식점,1279.0,64.52
1415,2130087,동대문구,육류판매,750.0,50.78
1416,2120041,용산구,양식음식점,1483.0,69.82
1417,2120041,용산구,중식음식점,1596.0,72.75
1418,2120041,용산구,일식음식점,1694.0,75.3
1419,2120041,용산구,호프-간이주점,1483.0,69.82
1420,2120041,용산구,커피-음료,1500.0,70.26
1421,2120041,용산구,분식전문점,1483.0,69.82
1422,2130313,송파구,패스트푸드점,883.0,54.24
1423,2130313,송파구,치킨전문점,831.0,52.89
1424,2130313,송파구,중식음식점,1086.0,59.51
1425,2130313,송파구,한식음식점,1263.0,64.1
1426,2130313,송파구,커피-음료,1158.0,61.38
1427,2130313,송파구,육류판매,1036.0,58.21
1428,2130313,송파구,제과점,855.0,53.51
1429,2110564,마포구,호프-간이주점,1645.0,74.02
1430,2110564,마포구,한식음식점,1878.0,80.07
1431,2110955,강남구,커피-음료,1498.0,70.21
1432,2110955,강남구,분식전문점,1308.0,65.27
1433,2110955,강남구,일식음식점,1471.0,69.51
1434,2110214,동대문구,커피-음료,1471.0,69.51
1435,2110214,동대문구,양식음식점,1503.0,70.34
1436,2130168,은평구,한식음식점,548.0,45.54
1437,2110496,서대문구,제과점,889.0,54.39
1438,2110496,서대문구,분식전문점,1426.0,68.34
1439,2110496,서대문구,육류판매,1245.0,63.64
1440,2110496,서대문구,중식음식점,1245.0,63.64
1441,2110496,서대문구,양식음식점,1245.0,63.64
1442,2111064,강동구,호프-간이주점,1133.0,60.73
1443,2111064,강동구,육류판매,1133.0,60.73
1444,2120213,강남구,분식전문점,1430.0,68.44
1445,2120213,강남구,패스트푸드점,1092.0,59.66
1446,2120213,강남구,중식음식점,1525.0,70.91
1447,2120213,강남구,커피-음료,1435.0,68.57
1448,2120213,강남구,한식음식점,1502.0,70.31
1449,2120213,강남구,치킨전문점,1206.0,62.62
1450,2120213,강남구,제과점,1223.0,63.07
1451,2120213,강남구,양식음식점,1430.0,68.44
1452,2110497,서대문구,커피-음료,544.0,45.43
1453,2130144,도봉구,치킨전문점,379.0,41.15
1454,2110440,노원구,중식음식점,545.0,45.46
1455,2110843,동작구,한식음식점,900.0,54.68
1456,2110852,동작구,커피-음료,1361.0,66.65
1457,2110003,종로구,호프-간이주점,586.0,46.52
1458,2110003,종로구,분식전문점,586.0,46.52
1459,2110003,종로구,제과점,428.0,42.42
1460,2110407,도봉구,커피-음료,1318.0,65.53
1461,2110407,도봉구,호프-간이주점,1125.0,60.52
1462,2110407,도봉구,한식음식점,1275.0,64.42
1463,2110407,도봉구,중식음식점,1125.0,60.52
1464,2130244,영등포구,한식음식점,1264.0,64.13
1465,2110789,영등포구,호프-간이주점,987.0,56.94
1466,2110789,영등포구,한식음식점,1111.0,60.16
1467,2110789,영등포구,커피-음료,903.0,54.76
1468,2110789,영등포구,중식음식점,987.0,56.94
1469,2110712,구로구,양식음식점,1284.0,64.65
1470,2110712,구로구,치킨전문점,1050.0,58.57
1471,2110712,구로구,제과점,1051.0,58.6
1472,2110712,구로구,한식음식점,1481.0,69.76
1473,2120178,서초구,패스트푸드점,969.0,56.47
1474,2120178,서초구,분식전문점,1496.0,70.15
1475,2120178,서초구,중식음식점,1608.0,73.06
1476,2120178,서초구,한식음식점,1539.0,71.27
1477,2120178,서초구,호프-간이주점,1302.0,65.12
1478,2120178,서초구,커피-음료,1501.0,70.28
1479,2110081,용산구,일식음식점,1772.0,77.32
1480,2130191,마포구,제과점,1523.0,70.86
1481,2130191,마포구,양식음식점,1439.0,68.67
1482,2110660,강서구,호프-간이주점,1122.0,60.44
1483,2110660,강서구,제과점,987.0,56.94
1484,2110660,강서구,치킨전문점,1101.0,59.9
1485,2110660,강서구,패스트푸드점,620.0,47.41
1486,2110660,강서구,분식전문점,1010.0,57.53
1487,2110839,동작구,양식음식점,1234.0,63.35
1488,2110839,동작구,패스트푸드점,713.0,49.82
1489,2110839,동작구,중식음식점,1071.0,59.12
1490,2110839,동작구,제과점,725.0,50.13
1491,2110839,동작구,치킨전문점,823.0,52.68
1492,2110839,동작구,분식전문점,1184.0,62.05
1493,2110579,마포구,커피-음료,1481.0,69.76
1494,2110545,마포구,육류판매,1425.0,68.31
1495,2110274,중랑구,육류판매,1039.0,58.29
1496,2110274,중랑구,분식전문점,1039.0,58.29
1497,2110274,중랑구,치킨전문점,805.0,52.21
1498,2110740,금천구,호프-간이주점,1328.0,65.79
1499,2110740,금천구,치킨전문점,1158.0,61.38
1500,2110740,금천구,커피-음료,1349.0,66.34
1501,2110659,강서구,제과점,1089.0,59.59
1502,2110659,강서구,한식음식점,1551.0,71.58
1503,2110864,관악구,한식음식점,1731.0,76.26
1504,2120151,동작구,커피-음료,1804.0,78.15
1505,2120151,동작구,치킨전문점,1449.0,68.93
1506,2120151,동작구,중식음식점,1796.0,77.94
1507,2120151,동작구,패스트푸드점,1367.0,66.8
1508,2110075,용산구,치킨전문점,848.0,53.33
1509,2110075,용산구,패스트푸드점,799.0,52.06
1510,2110957,강남구,분식전문점,1114.0,60.24
1511,2110957,강남구,한식음식점,1160.0,61.43
1512,2110957,강남구,호프-간이주점,952.0,56.03
1513,2110205,동대문구,분식전문점,1278.0,64.49
1514,2110205,동대문구,호프-간이주점,1409.0,67.9
1515,2110205,동대문구,커피-음료,1476.0,69.64
1516,2110170,광진구,호프-간이주점,1319.0,65.56
1517,2110170,광진구,커피-음료,1340.0,66.1
1518,2110170,광진구,한식음식점,1516.0,70.67
1519,2110148,광진구,호프-간이주점,1104.0,59.98
1520,2110148,광진구,분식전문점,1104.0,59.98
1521,2110148,광진구,한식음식점,1431.0,68.47
1522,2110148,광진구,중식음식점,1104.0,59.98
1523,2110255,중랑구,한식음식점,1719.0,75.95
1524,2120058,광진구,일식음식점,916.0,55.09
1525,2120058,광진구,한식음식점,804.0,52.19
1526,2120058,광진구,분식전문점,755.0,50.91
1527,2120075,성북구,양식음식점,926.0,55.35
1528,2120075,성북구,분식전문점,1060.0,58.83
1529,2120075,성북구,중식음식점,1060.0,58.83
1530,2120075,성북구,호프-간이주점,1060.0,58.83
1531,2120075,성북구,일식음식점,1232.0,63.3
1532,2120075,성북구,한식음식점,1155.0,61.3
1533,2120075,성북구,치킨전문점,820.0,52.6
1534,2120075,성북구,커피-음료,1006.0,57.43
1535,2130277,관악구,치킨전문점,642.0,47.98
1536,2130277,관악구,육류판매,707.0,49.67
1537,2110093,용산구,한식음식점,1736.0,76.39
1538,2110093,용산구,커피-음료,1686.0,75.09
1539,2110093,용산구,분식전문점,1429.0,68.41
1540,2110093,용산구,치킨전문점,1265.0,64.16
1541,2130196,마포구,한식음식점,1049.0,58.55
1542,2120095,서대문구,치킨전문점,1064.0,58.94
1543,2120095,서대문구,양식음식점,1136.0,60.81
1544,2120095,서대문구,커피-음료,1112.0,60.18
1545,2120095,서대문구,분식전문점,1294.0,64.91
1546,2120095,서대문구,일식음식점,1142.0,60.96
1547,2110612,양천구,제과점,1283.0,64.62
1548,2110612,양천구,분식전문점,1171.0,61.72
1549,2110554,마포구,일식음식점,1995.0,83.11
1550,2110554,마포구,호프-간이주점,2090.0,85.58
1551,2110554,마포구,커피-음료,1990.0,82.98
1552,2120186,강남구,중식음식점,1278.0,64.49
1553,2120186,강남구,치킨전문점,1356.0,66.52
1554,2120186,강남구,패스트푸드점,1023.0,57.87
1555,2120186,강남구,양식음식점,1377.0,67.06
1556,2120186,강남구,커피-음료,1382.0,67.19
1557,2130223,구로구,육류판매,724.0,50.11
1558,2110253,중랑구,패스트푸드점,665.0,48.58
1559,2130063,성동구,한식음식점,578.0,46.32
1560,2110320,성북구,호프-간이주점,360.0,40.66
1561,2110605,양천구,한식음식점,771.0,51.33
1562,2110029,종로구,호프-간이주점,1711.0,75.74
1563,2110029,종로구,분식전문점,1711.0,75.74
1564,2110896,관악구,패스트푸드점,476.0,43.67
1565,2110584,마포구,호프-간이주점,1451.0,68.99
1566,2111074,강동구,호프-간이주점,877.0,54.08
1567,2111074,강동구,중식음식점,877.0,54.08
1568,2120018,중구,일식음식점,571.0,46.14
1569,2120018,중구,분식전문점,407.0,41.88
1570,2120018,중구,중식음식점,407.0,41.88
1571,2120018,중구,커피-음료,559.0,45.82
1572,2120018,중구,치킨전문점,308.0,39.31
1573,2120018,중구,양식음식점,619.0,47.38
1574,2130148,도봉구,커피-음료,638.0,47.87
1575,2130148,도봉구,한식음식점,741.0,50.55
1576,2110018,종로구,커피-음료,810.0,52.34
1577,2110270,중랑구,중식음식점,537.0,45.25
1578,2110270,중랑구,호프-간이주점,551.0,45.62
1579,2110270,중랑구,한식음식점,705.0,49.61
1580,2120062,동대문구,양식음식점,1328.0,65.79
1581,2120062,동대문구,중식음식점,1328.0,65.79
1582,2120062,동대문구,한식음식점,1447.0,68.88
1583,2120062,동대문구,호프-간이주점,1409.0,67.9
1584,2120062,동대문구,제과점,1041.0,58.34
1585,2120062,동대문구,육류판매,1409.0,67.9
1586,2120062,동대문구,분식전문점,1215.0,62.86
1587,2120062,동대문구,커피-음료,1388.0,67.35
1588,2110437,노원구,분식전문점,1294.0,64.91
1589,2110437,노원구,제과점,826.0,52.76
1590,2110437,노원구,한식음식점,1227.0,63.17
1591,2110437,노원구,치킨전문점,895.0,54.55
1592,2110282,성북구,중식음식점,754.0,50.89
1593,2110282,성북구,제과점,570.0,46.11
1594,2110282,성북구,커피-음료,618.0,47.36
1595,2110282,성북구,한식음식점,718.0,49.95
1596,2110452,은평구,제과점,759.0,51.02
1597,2110452,은평구,호프-간이주점,995.0,57.15
1598,2110452,은평구,치킨전문점,807.0,52.26
1599,2110452,은평구,분식전문점,1158.0,61.38
1600,2110328,성북구,제과점,796.0,51.98
1601,2110328,성북구,중식음식점,1121.0,60.42
1602,2110328,성북구,한식음식점,1307.0,65.25
1603,2120035,중구,한식음식점,591.0,46.65
1604,2110665,강서구,한식음식점,1721.0,76.0
1605,2110665,강서구,분식전문점,1409.0,67.9
1606,2110665,강서구,양식음식점,1409.0,67.9
1607,2110940,서초구,분식전문점,961.0,56.26
1608,2110940,서초구,커피-음료,895.0,54.55
1609,2110989,강남구,양식음식점,1064.0,58.94
1610,2130325,강동구,제과점,699.0,49.46
1611,2130198,마포구,한식음식점,1414.0,68.03
1612,2130198,마포구,커피-음료,1299.0,65.04
1613,2130198,마포구,호프-간이주점,1374.0,66.99
1614,2130198,마포구,치킨전문점,1063.0,58.91
1615,2110611,양천구,호프-간이주점,1528.0,70.99
1616,2110611,양천구,커피-음료,1501.0,70.28
1617,2110596,양천구,분식전문점,898.0,54.63
1618,2110596,양천구,커피-음료,838.0,53.07
1619,2110596,양천구,한식음식점,1079.0,59.33
1620,2120003,종로구,양식음식점,1349.0,66.34
1621,2120003,종로구,커피-음료,1288.0,64.75
1622,2120003,종로구,일식음식점,1464.0,69.32
1623,2120003,종로구,제과점,1399.0,67.64
1624,2120003,종로구,패스트푸드점,990.0,57.02
1625,2120003,종로구,중식음식점,1183.0,62.03
1626,2111016,송파구,커피-음료,1365.0,66.75
1627,2111016,송파구,중식음식점,1416.0,68.08
1628,2120220,강남구,한식음식점,1092.0,59.66
1629,2120220,강남구,육류판매,1055.0,58.7
1630,2110727,금천구,육류판매,544.0,45.43
1631,2110727,금천구,한식음식점,625.0,47.54
1632,2110727,금천구,분식전문점,729.0,50.24
1633,2110916,서초구,일식음식점,1102.0,59.92
1634,2110916,서초구,커피-음료,849.0,53.35
1635,2110028,종로구,중식음식점,1680.0,74.93
1636,2110028,종로구,제과점,1440.0,68.7
1637,2110028,종로구,육류판매,1680.0,74.93
1638,2110143,광진구,한식음식점,852.0,53.43
1639,2110109,성동구,치킨전문점,548.0,45.54
1640,2110109,성동구,분식전문점,944.0,55.82
1641,2111004,송파구,치킨전문점,1300.0,65.06
1642,2111004,송파구,중식음식점,1440.0,68.7
1643,2111004,송파구,제과점,1418.0,68.13
1644,2111004,송파구,패스트푸드점,1107.0,60.05
1645,2111004,송파구,일식음식점,1500.0,70.26
1646,2111004,송파구,분식전문점,1553.0,71.63
1647,2120229,송파구,커피-음료,1648.0,74.1
1648,2120229,송파구,양식음식점,1783.0,77.61
1649,2120229,송파구,호프-간이주점,1651.0,74.18
1650,2111027,송파구,패스트푸드점,1309.0,65.3
