,점포수,유사업종점포수,개업점포수,폐업점포수,집객시설수,관공서수,은행수,버스정거장수,지하철수,약국수,총직장인구수,총상주인구수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,분기당매출금액,시군구명,서비스업종명,월예상매출
45693,13.5,16.5,0.0,0.0,107.0,4.0,2.0,22.0,1.0,6.0,3226.5,596.0,1146421.0,634635.0,511786.0,88728.0,240106,290973,238755.0,133555.0,124569.0,76527.0,261437.0,203391,204755.25,232907.0,74108.0,190876.0,202506.0,193183,198107.0,185746.0,95112.0,80890.0,7.0,강남구,일식음식점,3.0
45694,8.0,15.0,0.0,1.0,107.0,4.0,2.0,22.0,1.0,6.0,3226.5,596.0,1146421.0,634635.0,511786.0,88728.0,240106,290973,238755.0,133555.0,124569.0,76527.0,261437.0,203391,204755.25,232907.0,74108.0,190876.0,202506.0,193183,198107.0,185746.0,95112.0,80890.0,7.0,강남구,제과점,0.0
45695,13.0,16.0,1.0,1.0,107.0,4.0,2.0,22.0,1.0,6.0,3226.5,596.0,1146421.0,634635.0,511786.0,88728.0,240106,290973,238755.0,133555.0,124569.0,76527.0,261437.0,203391,204755.25,232907.0,74108.0,190876.0,202506.0,193183,198107.0,185746.0,95112.0,80890.0,7.0,강남구,중식음식점,3.0
45696,4.0,4.0,0.0,0.0,46.0,0.0,2.0,6.0,0.0,2.0,3226.5,1873.0,992319.0,468163.0,524156.0,144649.0,159723,198393,183031.0,129779.0,176744.0,187080.0,209512.0,154562,155682.0,180449.0,105034.0,148062.0,150231.0,149039,149346.0,146715.0,125334.0,123589.0,4.0,강남구,일식음식점,3.0
45697,2.0,5.0,0.0,0.0,46.0,0.0,2.0,6.0,0.0,2.0,3226.5,1873.0,992319.0,468163.0,524156.0,144649.0,159723,198393,183031.0,129779.0,176744.0,187080.0,209512.0,154562,155682.0,180449.0,105034.0,148062.0,150231.0,149039,149346.0,146715.0,125334.0,123589.0,6.0,강남구,패스트푸드점,1.0
45698,7.0,7.0,0.0,0.0,46.0,0.0,2.0,6.0,0.0,2.0,3226.5,1873.0,992319.0,468163.0,524156.0,144649.0,159723,198393,183031.0,129779.0,176744.0,187080.0,209512.0,154562,155682.0,180449.0,105034.0,148062.0,150231.0,149039,149346.0,146715.0,125334.0,123589.0,4.0,강남구,중식음식점,3.0
45699,4.0,5.0,0.0,0.0,46.0,0.0,2.0,6.0,0.0,2.0,3226.5,1873.0,992319.0,468163.0,524156.0,144649.0,159723,198393,183031.0,129779.0,176744.0,187080.0,209512.0,154562,155682.0,180449.0,105034.0,148062.0,150231.0,149039,149346.0,146715.0,125334.0,123589.0,3.0,강남구,호프-간이주점,3.0
45700,13.5,16.5,1.0,0.0,46.0,0.0,2.0,6.0,0.0,2.0,3226.5,1873.0,992319.0,468163.0,524156.0,144649.0,159723,198393,183031.0,129779.0,176744.0,187080.0,209512.0,154562,155682.0,180449.0,105034.0,148062.0,150231.0,149039,149346.0,146715.0,125334.0,123589.0,6.0,강남구,커피-음료,3.0
45701,2.0,4.0,0.0,1.0,46.0,0.0,2.0,6.0,0.0,2.0,3226.5,1873.0,992319.0,468163.0,524156.0,144649.0,159723,198393,183031.0,129779.0,176744.0,187080.0,209512.0,154562,155682.0,180449.0,105034.0,148062.0,150231.0,149039,149346.0,146715.0,125334.0,123589.0,7.0,강남구,제과점,0.0
45795,1.0,2.0,0.0,0.0,47.0,7.0,2.0,6.0,0.0,1.0,3226.5,1580.0,1323766.0,695156.0,628611.0,78308.0,266097,290973,259048.5,171186.0,174879.0,176447.0,284371.0,203391,204755.25,241081.0,113579.0,213176.0,226425.0,217703,222640.0,210778.0,127520.0,105524.0,5.0,강남구,치킨전문점,5.0
45796,0.0,5.0,0.0,0.0,47.0,7.0,2.0,6.0,0.0,1.0,3226.5,1580.0,1323766.0,695156.0,628611.0,78308.0,266097,290973,259048.5,171186.0,174879.0,176447.0,284371.0,203391,204755.25,241081.0,113579.0,213176.0,226425.0,217703,222640.0,210778.0,127520.0,105524.0,7.0,강남구,제과점,0.0
45797,7.0,8.0,0.0,0.0,47.0,7.0,2.0,6.0,0.0,1.0,3226.5,1580.0,1323766.0,695156.0,628611.0,78308.0,266097,290973,259048.5,171186.0,174879.0,176447.0,284371.0,203391,204755.25,241081.0,113579.0,213176.0,226425.0,217703,222640.0,210778.0,127520.0,105524.0,7.0,강남구,일식음식점,3.0
45798,11.0,12.0,1.0,1.0,47.0,7.0,2.0,6.0,0.0,1.0,3226.5,1580.0,1323766.0,695156.0,628611.0,78308.0,266097,290973,259048.5,171186.0,174879.0,176447.0,284371.0,203391,204755.25,241081.0,113579.0,213176.0,226425.0,217703,222640.0,210778.0,127520.0,105524.0,5.0,강남구,분식전문점,3.0
45799,3.0,7.0,0.0,0.0,47.0,7.0,2.0,6.0,0.0,1.0,3226.5,1580.0,1323766.0,695156.0,628611.0,78308.0,266097,290973,259048.5,171186.0,174879.0,176447.0,284371.0,203391,204755.25,241081.0,113579.0,213176.0,226425.0,217703,222640.0,210778.0,127520.0,105524.0,5.0,강남구,패스트푸드점,3.0
45800,13.5,16.5,1.0,1.0,47.0,7.0,2.0,6.0,0.0,1.0,3226.5,1580.0,1323766.0,695156.0,628611.0,78308.0,266097,290973,259048.5,171186.0,174879.0,176447.0,284371.0,203391,204755.25,241081.0,113579.0,213176.0,226425.0,217703,222640.0,210778.0,127520.0,105524.0,4.0,강남구,한식음식점,3.0
45801,2.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,783.0,2836.0,528604.0,250707.0,277895.0,105566.0,60859,69843,91483.0,88112.0,112739.0,142178.0,110491.0,62355,61806.0,83707.0,68065.0,76035.0,76014.0,76993,76626.0,76814.0,73242.0,72878.0,1.0,강남구,커피-음료,3.0
45802,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,783.0,2836.0,528604.0,250707.0,277895.0,105566.0,60859,69843,91483.0,88112.0,112739.0,142178.0,110491.0,62355,61806.0,83707.0,68065.0,76035.0,76014.0,76993,76626.0,76814.0,73242.0,72878.0,7.0,강남구,중식음식점,1.0
45858,13.5,16.5,1.0,1.0,112.0,1.0,2.0,22.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,136092.0,289209,290973,259048.5,225818.25,249267.0,333382.0,327004.5,203391,204755.25,277593.375,195861.0,228691.5,230372.625,230721,230492.25,229510.5,210105.0,192257.0,5.0,강남구,일식음식점,3.0
45859,7.0,15.0,0.0,1.0,112.0,1.0,2.0,22.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,136092.0,289209,290973,259048.5,225818.25,249267.0,333382.0,327004.5,203391,204755.25,277593.375,195861.0,228691.5,230372.625,230721,230492.25,229510.5,210105.0,192257.0,6.0,강남구,치킨전문점,5.0
45860,13.5,16.5,1.0,1.0,112.0,1.0,2.0,22.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,136092.0,289209,290973,259048.5,225818.25,249267.0,333382.0,327004.5,203391,204755.25,277593.375,195861.0,228691.5,230372.625,230721,230492.25,229510.5,210105.0,192257.0,5.0,강남구,커피-음료,3.0
45861,9.0,13.0,1.0,0.0,112.0,1.0,2.0,22.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,136092.0,289209,290973,259048.5,225818.25,249267.0,333382.0,327004.5,203391,204755.25,277593.375,195861.0,228691.5,230372.625,230721,230492.25,229510.5,210105.0,192257.0,5.0,강남구,패스트푸드점,3.0
45862,13.5,15.0,0.0,1.0,112.0,1.0,2.0,22.0,0.0,9.0,3226.5,4575.0,1585510.875,761965.5,824092.5,136092.0,289209,290973,259048.5,225818.25,249267.0,333382.0,327004.5,203391,204755.25,277593.375,195861.0,228691.5,230372.625,230721,230492.25,229510.5,210105.0,192257.0,7.0,강남구,중식음식점,3.0
45935,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1542.0,3836.0,839221.0,410431.0,428790.0,41927.0,184770,251172,153064.0,92191.0,116098.0,207050.0,183373.0,119149,116418.0,124057.0,89175.0,126713.0,130014.0,127206,128308.0,124702.0,101737.0,100541.0,5.0,강남구,호프-간이주점,5.0
45936,4.0,5.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1542.0,3836.0,839221.0,410431.0,428790.0,41927.0,184770,251172,153064.0,92191.0,116098.0,207050.0,183373.0,119149,116418.0,124057.0,89175.0,126713.0,130014.0,127206,128308.0,124702.0,101737.0,100541.0,5.0,강남구,커피-음료,3.0
45937,9.0,10.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,1542.0,3836.0,839221.0,410431.0,428790.0,41927.0,184770,251172,153064.0,92191.0,116098.0,207050.0,183373.0,119149,116418.0,124057.0,89175.0,126713.0,130014.0,127206,128308.0,124702.0,101737.0,100541.0,6.0,강남구,한식음식점,1.0
46017,13.5,16.5,0.0,1.0,92.0,0.0,2.0,2.0,0.0,6.0,3226.5,455.0,1040655.0,472541.0,568114.0,104344.0,221738,243886,184167.0,115862.0,170657.0,136912.0,179512.0,188819,200162.0,227801.0,107449.0,149692.0,161390.0,157070,161687.0,162801.0,137017.0,110997.0,7.0,강남구,한식음식점,3.0
46018,13.0,13.0,1.0,0.0,92.0,0.0,2.0,2.0,0.0,6.0,3226.5,455.0,1040655.0,472541.0,568114.0,104344.0,221738,243886,184167.0,115862.0,170657.0,136912.0,179512.0,188819,200162.0,227801.0,107449.0,149692.0,161390.0,157070,161687.0,162801.0,137017.0,110997.0,6.0,강남구,분식전문점,3.0
46019,13.5,16.5,0.0,1.0,92.0,0.0,2.0,2.0,0.0,6.0,3226.5,455.0,1040655.0,472541.0,568114.0,104344.0,221738,243886,184167.0,115862.0,170657.0,136912.0,179512.0,188819,200162.0,227801.0,107449.0,149692.0,161390.0,157070,161687.0,162801.0,137017.0,110997.0,7.0,강남구,양식음식점,3.0
46020,4.0,6.0,0.0,0.0,92.0,0.0,2.0,2.0,0.0,6.0,3226.5,455.0,1040655.0,472541.0,568114.0,104344.0,221738,243886,184167.0,115862.0,170657.0,136912.0,179512.0,188819,200162.0,227801.0,107449.0,149692.0,161390.0,157070,161687.0,162801.0,137017.0,110997.0,7.0,강남구,패스트푸드점,3.0
46074,13.5,16.5,1.0,1.0,45.0,2.0,1.0,10.0,0.0,4.0,3226.5,4051.0,1257192.0,592379.0,664812.0,169131.0,208452,274795,251482.0,156406.0,196925.0,254866.0,280241.0,200250,193210.0,202450.0,126175.0,191306.0,195485.0,192925,194336.0,188623.0,148994.0,145521.0,2.0,강남구,분식전문점,3.0
46075,4.0,4.0,0.0,0.0,45.0,2.0,1.0,10.0,0.0,4.0,3226.5,4051.0,1257192.0,592379.0,664812.0,169131.0,208452,274795,251482.0,156406.0,196925.0,254866.0,280241.0,200250,193210.0,202450.0,126175.0,191306.0,195485.0,192925,194336.0,188623.0,148994.0,145521.0,1.0,강남구,호프-간이주점,3.0
46076,13.5,16.5,1.0,0.0,45.0,2.0,1.0,10.0,0.0,4.0,3226.5,4051.0,1257192.0,592379.0,664812.0,169131.0,208452,274795,251482.0,156406.0,196925.0,254866.0,280241.0,200250,193210.0,202450.0,126175.0,191306.0,195485.0,192925,194336.0,188623.0,148994.0,145521.0,4.0,강남구,한식음식점,1.0
46077,2.0,3.0,0.0,0.0,45.0,2.0,1.0,10.0,0.0,4.0,3226.5,4051.0,1257192.0,592379.0,664812.0,169131.0,208452,274795,251482.0,156406.0,196925.0,254866.0,280241.0,200250,193210.0,202450.0,126175.0,191306.0,195485.0,192925,194336.0,188623.0,148994.0,145521.0,4.0,강남구,치킨전문점,3.0
46078,13.5,16.5,0.0,0.0,45.0,2.0,1.0,10.0,0.0,4.0,3226.5,4051.0,1257192.0,592379.0,664812.0,169131.0,208452,274795,251482.0,156406.0,196925.0,254866.0,280241.0,200250,193210.0,202450.0,126175.0,191306.0,195485.0,192925,194336.0,188623.0,148994.0,145521.0,2.0,강남구,커피-음료,3.0
46129,5.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,273.0,1039.0,582009.0,271398.0,310611.0,38359.0,139161,153097,110939.0,59120.0,81334.0,129649.0,110418.0,81362,85360.0,106288.0,68932.0,85107.0,89345.0,88383,89759.0,89112.0,74083.0,66223.0,0.0,강남구,커피-음료,3.0
46165,13.5,16.5,1.0,1.0,33.0,0.0,1.0,8.0,0.0,2.0,3226.5,1102.0,563795.0,282520.0,281276.0,47469.0,95118,114149,105764.0,88909.0,112387.0,87634.0,113029.0,96936,98447.0,110353.0,57395.0,86397.0,89909.0,87540,89243.0,86191.0,63833.0,60685.0,7.0,강남구,커피-음료,3.0
46166,5.0,6.0,1.0,0.0,33.0,0.0,1.0,8.0,0.0,2.0,3226.5,1102.0,563795.0,282520.0,281276.0,47469.0,95118,114149,105764.0,88909.0,112387.0,87634.0,113029.0,96936,98447.0,110353.0,57395.0,86397.0,89909.0,87540,89243.0,86191.0,63833.0,60685.0,0.0,강남구,패스트푸드점,1.0
46167,13.5,16.0,0.0,1.0,33.0,0.0,1.0,8.0,0.0,2.0,3226.5,1102.0,563795.0,282520.0,281276.0,47469.0,95118,114149,105764.0,88909.0,112387.0,87634.0,113029.0,96936,98447.0,110353.0,57395.0,86397.0,89909.0,87540,89243.0,86191.0,63833.0,60685.0,5.0,강남구,분식전문점,1.0
46168,5.0,8.0,0.0,0.0,33.0,0.0,1.0,8.0,0.0,2.0,3226.5,1102.0,563795.0,282520.0,281276.0,47469.0,95118,114149,105764.0,88909.0,112387.0,87634.0,113029.0,96936,98447.0,110353.0,57395.0,86397.0,89909.0,87540,89243.0,86191.0,63833.0,60685.0,7.0,강남구,제과점,0.0
46184,13.5,16.5,0.0,1.0,254.0,8.0,2.0,9.0,1.0,18.0,3226.5,4575.0,1585510.875,761965.5,824092.5,142490.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,6.0,강남구,호프-간이주점,3.0
46185,13.5,16.5,0.0,0.0,254.0,8.0,2.0,9.0,1.0,18.0,3226.5,4575.0,1585510.875,761965.5,824092.5,142490.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,6.0,강남구,일식음식점,3.0
46186,11.0,16.5,1.0,0.0,254.0,8.0,2.0,9.0,1.0,18.0,3226.5,4575.0,1585510.875,761965.5,824092.5,142490.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,4.0,강남구,치킨전문점,5.0
46187,9.0,9.0,0.0,1.0,254.0,8.0,2.0,9.0,1.0,18.0,3226.5,4575.0,1585510.875,761965.5,824092.5,142490.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,7.0,강남구,육류판매,3.0
46188,13.5,16.5,1.0,1.0,254.0,8.0,2.0,9.0,1.0,18.0,3226.5,4575.0,1585510.875,761965.5,824092.5,142490.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,6.0,강남구,커피-음료,3.0
46189,11.0,16.5,1.0,1.0,254.0,8.0,2.0,9.0,1.0,18.0,3226.5,4575.0,1585510.875,761965.5,824092.5,142490.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,6.0,강남구,제과점,0.0
46190,13.5,16.5,1.0,1.0,254.0,8.0,2.0,9.0,1.0,18.0,3226.5,4575.0,1585510.875,761965.5,824092.5,142490.0,289209,290973,259048.5,225818.25,337593.75,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,5.0,강남구,분식전문점,3.0
46250,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2996.0,1042.0,380045.0,165323.0,214723.0,59045.0,51950,72559,69088.0,49187.0,78218.0,96940.0,82864.0,50719,49679.0,56362.0,43482.0,54447.0,56829.0,55881,56650.0,57027.0,51460.0,47752.0,0.0,강남구,커피-음료,3.0
46262,13.5,16.5,1.0,1.0,51.0,4.0,2.0,7.0,0.0,2.0,3226.5,1385.0,760098.0,387150.0,372949.0,56841.0,154330,205766,150565.0,85218.0,107378.0,125109.0,153836.0,132933,132542.0,141233.0,74445.0,115919.0,124428.0,121023,122702.0,118727.0,82619.0,74683.0,7.0,강남구,한식음식점,3.0
46263,5.0,5.0,0.0,0.0,51.0,4.0,2.0,7.0,0.0,2.0,3226.5,1385.0,760098.0,387150.0,372949.0,56841.0,154330,205766,150565.0,85218.0,107378.0,125109.0,153836.0,132933,132542.0,141233.0,74445.0,115919.0,124428.0,121023,122702.0,118727.0,82619.0,74683.0,1.0,강남구,제과점,0.0
46264,13.5,16.5,1.0,1.0,51.0,4.0,2.0,7.0,0.0,2.0,3226.5,1385.0,760098.0,387150.0,372949.0,56841.0,154330,205766,150565.0,85218.0,107378.0,125109.0,153836.0,132933,132542.0,141233.0,74445.0,115919.0,124428.0,121023,122702.0,118727.0,82619.0,74683.0,7.0,강남구,커피-음료,3.0
46270,9.0,9.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,444.0,1575.0,632935.0,309362.0,323573.0,108311.0,103648,131310,125545.0,82066.0,82054.0,133641.0,127283.0,97892,95799.0,112143.0,66178.0,96064.0,96570.0,96174,97714.0,94603.0,77560.0,74250.0,0.0,강남구,커피-음료,3.0
46279,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,663.0,2707.0,638433.0,314400.0,324034.0,101175.0,77272,96799,115561.0,101746.0,145882.0,164104.0,133943.0,80409,79642.0,101461.0,78874.0,93804.0,94415.0,94167,94078.0,94506.0,84395.0,83067.0,2.0,강남구,분식전문점,3.0
46280,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,663.0,2707.0,638433.0,314400.0,324034.0,101175.0,77272,96799,115561.0,101746.0,145882.0,164104.0,133943.0,80409,79642.0,101461.0,78874.0,93804.0,94415.0,94167,94078.0,94506.0,84395.0,83067.0,6.0,강남구,육류판매,3.0
46321,1.0,1.0,0.0,0.0,19.0,0.0,1.0,4.0,0.0,0.0,3226.5,737.0,529854.0,274538.0,255315.0,33738.0,107963,154602,102308.0,59469.0,71772.0,100275.0,112177.0,86991,83737.0,93079.0,53594.0,79280.0,83176.0,82015,82504.0,80287.0,63109.0,59480.0,5.0,강남구,일식음식점,3.0
46504,1.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3226.5,2888.0,561116.0,264676.0,296440.0,95703.0,68285,99025,106315.0,82276.0,109511.0,148306.0,126639.0,67200,64885.0,84452.0,69638.0,82154.0,81880.0,81035,81274.0,80892.0,76945.0,76938.0,2.0,강남구,치킨전문점,1.0
46505,5.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3226.5,2888.0,561116.0,264676.0,296440.0,95703.0,68285,99025,106315.0,82276.0,109511.0,148306.0,126639.0,67200,64885.0,84452.0,69638.0,82154.0,81880.0,81035,81274.0,80892.0,76945.0,76938.0,6.0,강남구,한식음식점,1.0
46506,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3226.5,2888.0,561116.0,264676.0,296440.0,95703.0,68285,99025,106315.0,82276.0,109511.0,148306.0,126639.0,67200,64885.0,84452.0,69638.0,82154.0,81880.0,81035,81274.0,80892.0,76945.0,76938.0,7.0,강남구,호프-간이주점,1.0
46507,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3226.5,2888.0,561116.0,264676.0,296440.0,95703.0,68285,99025,106315.0,82276.0,109511.0,148306.0,126639.0,67200,64885.0,84452.0,69638.0,82154.0,81880.0,81035,81274.0,80892.0,76945.0,76938.0,5.0,강남구,육류판매,1.0
46631,13.5,16.5,1.0,1.0,138.0,1.0,2.0,11.0,0.0,9.0,3226.5,3112.0,1585510.875,761965.5,824092.5,201150.75,289209,290973,259048.5,225818.25,324780.0,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,3.0,강남구,분식전문점,3.0
46632,13.5,16.5,1.0,1.0,138.0,1.0,2.0,11.0,0.0,9.0,3226.5,3112.0,1585510.875,761965.5,824092.5,201150.75,289209,290973,259048.5,225818.25,324780.0,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,5.0,강남구,양식음식점,3.0
46633,5.0,14.0,0.0,1.0,138.0,1.0,2.0,11.0,0.0,9.0,3226.5,3112.0,1585510.875,761965.5,824092.5,201150.75,289209,290973,259048.5,225818.25,324780.0,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,4.0,강남구,제과점,0.0
46634,13.5,16.5,1.0,1.0,138.0,1.0,2.0,11.0,0.0,9.0,3226.5,3112.0,1585510.875,761965.5,824092.5,201150.75,289209,290973,259048.5,225818.25,324780.0,388828.5,327004.5,203391,204755.25,277593.375,196690.5,228691.5,230372.625,230721,230492.25,229510.5,219952.875,217156.5,5.0,강남구,커피-음료,3.0
46675,4.0,4.0,0.0,1.0,31.0,0.0,1.0,8.0,0.0,3.0,3226.5,227.0,219021.0,108663.0,110358.0,20860.0,30882,47343,40906.0,33001.0,46030.0,22822.0,44899.0,41373,42596.0,47178.0,20153.0,33390.0,35093.0,34012,34456.0,33758.0,26346.0,21968.0,7.0,강남구,일식음식점,3.0
46676,2.0,9.0,0.0,0.0,31.0,0.0,1.0,8.0,0.0,3.0,3226.5,227.0,219021.0,108663.0,110358.0,20860.0,30882,47343,40906.0,33001.0,46030.0,22822.0,44899.0,41373,42596.0,47178.0,20153.0,33390.0,35093.0,34012,34456.0,33758.0,26346.0,21968.0,5.0,강남구,커피-음료,3.0
46677,1.0,2.0,0.0,0.0,31.0,0.0,1.0,8.0,0.0,3.0,3226.5,227.0,219021.0,108663.0,110358.0,20860.0,30882,47343,40906.0,33001.0,46030.0,22822.0,44899.0,41373,42596.0,47178.0,20153.0,33390.0,35093.0,34012,34456.0,33758.0,26346.0,21968.0,6.0,강남구,양식음식점,3.0
46678,1.0,3.0,0.0,0.0,31.0,0.0,1.0,8.0,0.0,3.0,3226.5,227.0,219021.0,108663.0,110358.0,20860.0,30882,47343,40906.0,33001.0,46030.0,22822.0,44899.0,41373,42596.0,47178.0,20153.0,33390.0,35093.0,34012,34456.0,33758.0,26346.0,21968.0,6.0,강남구,분식전문점,3.0
46679,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1683.0,618.0,396526.0,181892.0,214633.0,42421.0,85100,91787,70027.0,46985.0,60207.0,79731.0,74381.0,59037,63254.0,75824.0,44299.0,57612.0,59407.0,58948,59700.0,60271.0,52877.0,47711.0,0.0,강남구,분식전문점,1.0
46680,5.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1683.0,618.0,396526.0,181892.0,214633.0,42421.0,85100,91787,70027.0,46985.0,60207.0,79731.0,74381.0,59037,63254.0,75824.0,44299.0,57612.0,59407.0,58948,59700.0,60271.0,52877.0,47711.0,7.0,강남구,양식음식점,1.0
46711,12.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,361.0,2105.0,524293.0,260952.0,263340.0,76468.0,67685,101126,98072.0,83479.0,97465.0,147995.0,108868.0,65244,61052.0,78078.0,63057.0,76615.0,75931.0,76300,75494.0,73664.0,72364.0,73925.0,7.0,강남구,한식음식점,1.0
46712,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,361.0,2105.0,524293.0,260952.0,263340.0,76468.0,67685,101126,98072.0,83479.0,97465.0,147995.0,108868.0,65244,61052.0,78078.0,63057.0,76615.0,75931.0,76300,75494.0,73664.0,72364.0,73925.0,1.0,강남구,치킨전문점,1.0
46774,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1959.0,1545.0,731331.0,388654.0,342676.0,201150.75,71498,74211,142146.0,92843.0,84130.0,156870.0,144724.0,101685,105986.0,134952.0,87111.0,107458.0,108557.0,106690,107447.0,105097.0,98474.0,97606.0,2.0,강남구,호프-간이주점,3.0
46775,5.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1959.0,1545.0,731331.0,388654.0,342676.0,201150.75,71498,74211,142146.0,92843.0,84130.0,156870.0,144724.0,101685,105986.0,134952.0,87111.0,107458.0,108557.0,106690,107447.0,105097.0,98474.0,97606.0,3.0,강남구,중식음식점,3.0
46810,1.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,2.0,1556.0,4522.0,964524.0,453988.0,510535.0,172015.0,103226,171060,166655.0,146894.0,204674.0,326912.0,223397.0,106735,90677.0,110388.0,106415.0,138404.0,140210.0,139458,138293.0,138107.0,133935.0,136115.0,0.0,강남구,패스트푸드점,1.0
46811,6.0,6.0,0.0,1.0,14.0,0.0,0.0,4.0,0.0,2.0,1556.0,4522.0,964524.0,453988.0,510535.0,172015.0,103226,171060,166655.0,146894.0,204674.0,326912.0,223397.0,106735,90677.0,110388.0,106415.0,138404.0,140210.0,139458,138293.0,138107.0,133935.0,136115.0,0.0,강남구,분식전문점,1.0
46812,2.0,6.0,1.0,0.0,14.0,0.0,0.0,4.0,0.0,2.0,1556.0,4522.0,964524.0,453988.0,510535.0,172015.0,103226,171060,166655.0,146894.0,204674.0,326912.0,223397.0,106735,90677.0,110388.0,106415.0,138404.0,140210.0,139458,138293.0,138107.0,133935.0,136115.0,1.0,강남구,치킨전문점,1.0
46813,2.0,2.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,2.0,1556.0,4522.0,964524.0,453988.0,510535.0,172015.0,103226,171060,166655.0,146894.0,204674.0,326912.0,223397.0,106735,90677.0,110388.0,106415.0,138404.0,140210.0,139458,138293.0,138107.0,133935.0,136115.0,3.0,강남구,호프-간이주점,1.0
46814,1.0,1.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,2.0,1556.0,4522.0,964524.0,453988.0,510535.0,172015.0,103226,171060,166655.0,146894.0,204674.0,326912.0,223397.0,106735,90677.0,110388.0,106415.0,138404.0,140210.0,139458,138293.0,138107.0,133935.0,136115.0,6.0,강남구,중식음식점,1.0
46878,13.5,16.5,0.0,1.0,79.0,2.0,1.0,4.0,1.0,9.0,3226.5,1348.0,637037.0,283979.0,353058.0,98461.0,84692,118732,124583.0,84143.0,126428.0,100009.0,131069.0,110836,114011.0,123108.0,58005.0,94671.0,98544.0,96754,98654.0,96223.0,80402.0,71790.0,5.0,강남구,한식음식점,1.0
